"","X","Item","Participant","ID","Filename","DeletionMorph","DeviantPronun","Accentuation","Annotator","Order","WordDur","SyllNum","SegNum","ConsonantDur","PrecSeg","PrecSegVC","PrecSegDur","FollSeg","FollSegVC","FollSegDur","PrePauseDur","PostPauseDur","SentenceDur","GlottalStop","GlottalStopDur","LocSpeech","AffixDur","BaseDuration","FirstSyllDur","WordDurWithoutGlottalStop","AffixDurWithoutGlottalStop","Environment","Affix","WordFormFrequencyBNC","WordFormFrequencyAllCOCA","WordFormFrequencySpokenCOCA","Base","WordLemmaFrequencyBNC","BaseLemmaFrequencyBNC","SyllPhon","AffixStress","BaseInitialStress","SemanticTransparency","TypeOfRoot","Rating","TimeRating","TotalTime","Age","Sex","L1","Bilingual","Grow_Up_Region","Languages","Latin","Profession_Studies","University","Knowledge_English_Ling","Phonetics","Phonology","Morphology","Semantics","AccentuationCondition","Experiment","logWordFormFreq","logBaseLemmaFreq","logWordLemmaFreq","RelFreq","logRelFreq","Root","BaseFinalStress","SuffixAdjSuffix","LastSyllDur","InCorpus","Consonant","Orthography","median","TypeOfBase","ConsonantDurMS","PrePause","PostPause","GlobalSpeechRate","WordFreqCategorical","StressPattern"
"1431",4313,"unnoted","Experiment_1_participant_4",4608,"Participant_4_291.TextGrid","N","N","Unaccented","Mandy",214,0.4549987319,3,6,0.1013255038,"V","V",0.0510002005,"oI","V",0.140592468,0,0,2.4214120628,"NoGlottalStop",0,13.1868499384,0.1523257044,0.3026730275,0.1523257044,0.4549987319,0.1523257044,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",101.3255038,"No Pause","No Pause",3.71683949967312,"LowFreq","debatable-primary"
"1432",4314,"unnoted","Experiment_1_participant_20",1902,"Participant_20_154.TextGrid","N","N","Unaccented","Mandy",62,0.6005035806,3,6,0.1536981893,"V","V",0.056516823,"oI","V",0.1419812869,0,0,3.6682221324,"GlottalStop",0.048462704,9.9916140282,0.2586777162,0.3418258644,0.2586777162,0.5520408766,0.2102150122,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",153.6981893,"No Pause","No Pause",2.45350463389511,"LowFreq","debatable-primary"
"1433",4315,"unnoted","Experiment_1_participant_8",5269,"Participant_8_143.TextGrid","N","N","Unaccented","Viktoria",50,0.6292318804,3,6,0.1477864652,"V","V",0.1175679241,"O","V",0.1615765036,0,0,3.2241973371,"NoGlottalStop",0,9.5354354839,0.2653543894,0.363877491,0.2653543894,0.6292318804,0.2653543894,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,825.2,680.24,24,"female","British English","No","Surrey. England","None","No","English Language & Linguistics - First Year","Anglia Ruskin University","currently studying","currently studying","currently studying","currently studying","currently studying","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",147.7864652,"No Pause","No Pause",2.79139241771567,"LowFreq","debatable-primary"
"1434",4316,"unnoted","Experiment_1_participant_30",3837,"Participant_30_224.TextGrid","N","N","Accented","Viktoria",140,0.5058362526,3,5,0.1076151193,"V","V",0.0795878825,"O","V",0.146851096,0.2033326553,0,1.7684283064,"NoGlottalStop",0,9.8846217027,0.1872030018,0.3186332507,0.1872030018,0.5058362526,0.1872030018,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","accented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",107.6151193,"Pause","No Pause",2.26189548398647,"LowFreq","debatable-primary"
"1435",4317,"unnoted","Experiment_1_participant_24",2571,"Participant_24_256.TextGrid","N","N","Accented","Simon",175,0.8117675737,3,6,0.1902376457,"V","V",0.1010510204,"@U","V",0.2018656283,0.2954002268,0.1578074624,2.4997829608,"NoGlottalStop",0,7.3912782358,0.2912886661,0.5204789076,0.2912886661,0.8117675737,0.2912886661,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","accented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",190.2376457,"Pause","Pause",1.60013891714819,"LowFreq","debatable-primary"
"1436",4318,"unnoted","Experiment_1_participant_27",3017,"Participant_27_111.TextGrid","N","N","Accented","Simon",15,0.6500463593,3,6,0.135978028,"V","V",0.0728648329,"@U","V",0.1253781245,0.0713204837,0.210154321,2.0167621796,"NoGlottalStop",0,9.230110921,0.2088428609,0.4412034984,0.2088428609,0.6500463593,0.2088428609,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,652.99,504.12,19,"Female","British English","No","Czech Republic (ages 4-7). mostly Cheltenham. England","Proficient - French. Spanish. very basic Czech and German","Yes. studied for 7 years - A* GCSE","MML. 1st Year","Cambridge","No","A couple of lectures","A couple of lectures","No","No","accented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",135.978028,"Pause","Pause",1.98337713809833,"LowFreq","debatable-primary"
"1437",4319,"unnoted","Experiment_1_participant_12",483,"Participant_12_273.TextGrid","N","N","Accented","Mandy",194,0.7598908416,3,6,0.1717893607,"A","V",0.07896769,"oI","V",0.178023652,0.2639898269,0.0697569165,2.3957988697,"NoGlottalStop",0,7.8958709217,0.2507570507,0.5091337909,0.2507570507,0.7598908416,0.2507570507,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,968.23,763.05,19,"female","British ","no","Kettering. Northamptonshire. England","Medium French. basic German and currently learning Spanish to a medium level","Slight knowledge- I study linguistics at uni and did English langueg and A-Level and we look at it in the history of language (basic level- studied for around 4 months) ","English Language and Linguistics (BA HONS) 2nd year","Anglia Ruskin University","Currently in my 2nd year of the course at university","Yes","Yes","Yes","Yes","accented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",171.7893607,"Pause","Pause",1.66958923413336,"LowFreq","debatable-primary"
"1438",4320,"unnoted","Experiment_1_participant_2",3727,"Participant_2_63.TextGrid","N","N","Unaccented","Lara",279,0.5263920775,3,6,0.114565668,"V","V",0.0952404499,"o","V",0.1481884494,0.0718280548,0,3.2923497446,"NoGlottalStop",0,11.3983478418,0.2098061178,0.3165859596,0.2098061178,0.5263920775,0.2098061178,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",114.565668,"Pause","No Pause",2.73360994370707,"LowFreq","debatable-primary"
"1439",4321,"unnoted","Experiment_1_participant_26",2903,"Participant_26_22.TextGrid","N","N","Unaccented","Mandy",135,0.6983715429,3,6,0.1390407559,"A","V",0.0655294976,"o","V",0.142667906,0,0.0469006135,3.737706283,"GlottalStop",0.0312670757,8.5914153595,0.2358373291,0.4625342137,0.2358373291,0.6671044672,0.2045702535,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,740.99,621.16,19,"Male","British English","No","Buckingham. England","None","No","Computer Gaming Technology. 2nd Year","Anglia Ruskin University","No","No","no","No","No","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",139.0407559,"No Pause","Pause",2.40789385750673,"LowFreq","debatable-primary"
"1440",4322,"unnoted","Experiment_1_participant_10",71,"Participant_10_206.TextGrid","N","N","Accented","Simon",120,0.5741500648,3,6,0.1416845878,"V","V",0.1174461451,"@U","V",0.1223658657,0,0,1.5190385488,"NoGlottalStop",0,10.4502295967,0.2591307329,0.3150193318,0.2591307329,0.5741500648,0.2591307329,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","accented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",141.6845878,"No Pause","No Pause",2.63324456325344,"LowFreq","debatable-primary"
"1441",4323,"unnoted","Experiment_1_participant_13",630,"Participant_13_213.TextGrid","N","Y","Unaccented","Yannick",128,0.4446116146,3,5,0.1189046461,"V","V",0.0556356345,"@U","V",0.1191827286,0.0618570781,0,2.442476161,"NoGlottalStop",0,11.2457700958,0.1745402805,0.2700713341,0.1745402805,0.4446116146,0.1745402805,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,1011.46,825.5,35,"male","British","no","UK","none","yes. 2 years","law phd 5 year","ARU","no","No","No","No","No","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",118.9046461,"Pause","No Pause",3.68478519614915,"LowFreq","debatable-primary"
"1442",4324,"unnoted","Experiment_1_participant_19",1704,"Participant_19_138.TextGrid","N","N","Unaccented","Lara",44,0.5375130417,3,6,0.1127472969,"V","V",0.0934912618,"o","V",0.1544791463,0,0,3.3709070295,"NoGlottalStop",0,11.1625198536,0.2062385588,0.331274483,0.2062385588,0.5375130417,0.2062385588,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",3,1680.43,1512.78,19,"male","British","Not bilingual","Brentwood. Essex","Can speak no other language","I know of latin but have never learnt or attempted to speak it","Film Year 1","Anglia Ruskin","NO","No","No","No","No","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",112.7472969,"No Pause","No Pause",2.66990454534575,"LowFreq","debatable-primary"
"1443",4325,"unnoted","Experiment_1_participant_16",1217,"Participant_16_244.TextGrid","N","N","Accented","Lara",162,0.7082422695,3,6,0.161986861,"A","V",0.0972417275,"O","V",0.1495465479,0.1095544111,0.1954841043,1.98,"NoGlottalStop",0,8.4716773602,0.2592285885,0.449013681,0.2592285885,0.7082422695,0.2592285885,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,1587.84,1397.33,23,"Male","English (British)","No","Canada","None","No","Zoology. 3rd year","Anglia Ruskin University","No","No","No","No","No","accented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",161.986861,"Pause","Pause",2.02020202020202,"LowFreq","debatable-primary"
"1444",4326,"unnoted","Experiment_1_participant_18",1543,"Participant_18_185.TextGrid","N","N","Accented","Simon",96,0.6500497606,3,6,0.1431940395,"V","V",0.0600565274,"@U","V",0.1851337868,1.0392102739,0,5.3344029802,"NoGlottalStop",0,9.2300626248,0.2032505669,0.4467991938,0.2032505669,0.6500497606,0.2032505669,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",2,1053.82,889.01,21,"female","british","no","lincolnshire","german - medium. dutch - basic","yes - 5 years - basic","marine biology - 2","anglia ruskin","no","no","no","no","no","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",143.1940395,"Pause","No Pause",1.68716162491019,"LowFreq","debatable-primary"
"1445",4327,"unnoted","Experiment_1_participant_6",4917,"Participant_6_178.TextGrid","N","N","Unaccented","Lara",88,0.5519149461,3,6,0.1034360949,"V","V",0.0993665911,"o","V",0.1502292927,0,0,3.0178896447,"NoGlottalStop",0,10.8712402925,0.2028026859,0.3491122602,0.2028026859,0.5519149461,0.2028026859,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,691.99,605.49,32,"Male","British English","No","England. Hertfordshire","Very Basic Spanish","No","BA Fine Art","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",103.4360949,"No Pause","No Pause",2.98221640271232,"LowFreq","debatable-primary"
"1446",4328,"unnoted","Experiment_1_participant_23",2452,"Participant_23_71.TextGrid","N","Y","Unaccented","Mandy",288,0.7387596496,3,6,0.180974486,"Q","V",0.0985575817,"o","V",0.1553950533,0.051774627,0.0626856964,1.9904467714,"NoGlottalStop",0,8.1217213249,0.2795320676,0.459227582,0.2795320676,0.7387596496,0.2795320676,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,1127.05,942.98,55,"male","British English",NA,"North West England","basic french and german","2 years secondary school",NA,NA,"no","no","no","no","no","accented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",180.974486,"Pause","Pause",2.00959907970137,"LowFreq","debatable-primary"
"1447",4329,"unnoted","Experiment_1_participant_5",4677,"Participant_5_102.TextGrid","N","N","Unaccented","Mandy",5,0.4394637364,3,5,0.1084203245,"V","V",0.0574296838,"oU","V",0.1149249501,0,0,2.7414106427,"NoGlottalStop",0,11.377503048,0.1658500082,0.2736137281,0.1658500082,0.4394637364,0.1658500082,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,679.63,564.35,20,"Male","British English","No","Nantwich","None","A couple of phrases","Computer Gaming Technology Extended course. First Year","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",108.4203245,"No Pause","No Pause",3.28298134537624,"LowFreq","debatable-primary"
"1448",4330,"unnoted","Experiment_1_participant_32",4150,"Participant_32_146.TextGrid","N","N","Unaccented","Mandy",53,0.5539940219,3,6,0.1681953986,"V","V",0.0466720657,"oI","V",0.1393275471,0.0408843537,0,3.4700837405,"NoGlottalStop",0,10.8304417798,0.2148674642,0.3391265576,0.2148674642,0.5539940219,0.2148674642,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,609.81,528.25,18,"Female","British English","No","North London","Basic French","Yes I did Latin GCSE","Natural Sciences (Biological). 1st year","Cambridge","No","No","No","No","No","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",168.1953986,"Pause","No Pause",2.59359735183313,"LowFreq","debatable-primary"
"1449",4331,"unnoted","Experiment_1_participant_25",2779,"Participant_25_32.TextGrid","N","N","Unaccented","Lara",245,0.583127902,2,3,0.1169155253,"V","V",0.0595652714,"o","V",0.1561475745,0.1452779366,0,3.2860534769,"NoGlottalStop",0,5.144668931,0.1764807967,0.4066471052,0.1764807967,0.583127902,0.1764807967,"n#nV","un",7,22,1,"noted",7,139,3,"debatable","primary","transparent","word",1,828.11,684.54,39,"Male","British English","No","Bassingbourn. England UK","None","None","Chief Computing Technician","n/a","n/a","n/a","n/a","n/a","n/a","unaccented","Experiment_1",1.94591014905531,4.93447393313069,1.94591014905531,0.0503597122302158,-2.98856378407538,NA,NA,NA,NA,NA,NA,"n",1,"word",116.9155253,"Pause","No Pause",2.73884769778319,"LowFreq","debatable-primary"
"1450",4332,"unnoteworthy","Experiment_1_participant_20",1916,"Participant_20_179.TextGrid","N","N","Unaccented","Mandy",89,0.830054365,4,7,0.1571498739,"V","V",0.0778674771,"oI","V",0.1170766561,0,0,4.4181508267,"NoGlottalStop",0,8.4331825663,0.235017351,0.595037014,0.235017351,0.830054365,0.235017351,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,928.7,842.19,24,"female","British English ","no","West Sussex","Mandarin. Basic ","no","MA Dramatherapy year 1","Anglia Ruskin","No","No","No","No","No","unaccented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",157.1498739,"No Pause","No Pause",2.03705132600063,"LowFreq","debatable-primary"
"1451",4333,"unnoteworthy","Experiment_1_participant_24",2496,"Participant_24_14.TextGrid","N","N","Unaccented","Mandy",46,1.0661656087,4,8,0.2251864453,"V","V",0.1136269053,"o","V",0.1301282327,0.0929490054,0,5.130359149,"NoGlottalStop",0,7.5035247192,0.3388133505,0.7273522582,0.3388133505,1.0661656087,0.3388133505,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,1106.06,951.67,47,"m","English British ","no","United Kingdom","French basic","no","not applicable","not applicable","no","no","no","no","no","unaccented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",225.1864453,"Pause","No Pause",1.75426314973568,"LowFreq","debatable-primary"
"1452",4334,"unnoteworthy","Experiment_1_participant_11",301,"Participant_11_273.TextGrid","N","N","Accented","Viktoria",194,1.262683741,4,10,0.1674731228,"V","V",0.091880296,"O","V",0.1468206473,0,0.4514067355,6.98,"GlottalStop",0.1671490157,7.9196394756,0.4265024345,0.8361813065,0.4265024345,1.0955347253,0.2593534188,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,1004.83,804.63,19,"female","British English","I only know British English","Cuckfield. West Sussex. UK","I know a little weeny bit of spanish (did it for GCSE)","No knowledge of latin- always something I wish I was taught","I am currently studying English Language and English Language Teaching","Anglia Ruskin University","Not really. but did occur slightly in my English Language A-Level","As I have just started the course. I've had 2 lectures on it!","Just had 2 lectures on it!","Not as of yet.","Slightly. 2 lectures into it.","accented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",167.4731228,"No Pause","Pause",0.573065902578797,"LowFreq","debatable-primary"
"1453",4335,"unnoteworthy","Experiment_1_participant_2",3676,"Participant_2_272.TextGrid","N","N","Accented","Yannick",193,1.0615417213,4,8,0.1940798646,"V","V",0.1252715924,"@U","V",0.1851688502,0.1399614447,0.1689781588,2.2021645482,"NoGlottalStop",0,7.5362087418,0.3193514569,0.7421902644,0.3193514569,1.0615417213,0.3193514569,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,583.45,489.35,28,"Male","English","No","Essex","None","No","PhD Film Studies. 4th Year","Anglia Ruskin","Yes. A-Level","Not formally","No","No","Yes","accented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",194.0798646,"Pause","Pause",1.81639469369785,"LowFreq","debatable-primary"
"1454",4336,"unnoteworthy","Experiment_1_participant_22",2206,"Participant_22_240.TextGrid","N","N","Unaccented","Lara",158,0.7796016389,4,8,0.1321640968,"V","V",0.1431238836,"o","V",0.1099622237,0,0,2.950867185,"NoGlottalStop",0,10.2616510802,0.2752879804,0.5043136585,0.2752879804,0.7796016389,0.2752879804,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",2,1236.11,1055.97,30,"Female","English","No","Cambridge UK","None","No","English Language teaching. 1st year","Anglia Ruskin Cambridge","No","currently Studying","currently Studying","currently Studying","currently Studying","unaccented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",132.1640968,"No Pause","No Pause",3.04995089096157,"LowFreq","debatable-primary"
"1455",4337,"unnoteworthy","Experiment_1_participant_9",5469,"Participant_9_16.TextGrid","N","N","Accented","Yannick",68,1.1117054427,4,8,0.149902694,"V","V",0.1190293088,"@U","V",0.1649722427,0.0804627361,0.514079944,2.4535010095,"NoGlottalStop",0,7.1961507902,0.2689320028,0.84277344,0.2689320028,1.1117054427,0.2689320028,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,1013.95,871.53,19,"female","British English","no","England","French. basic","no","BA(Hons) first year","Anglia Ruskin University","Yes. 2 years","Yes","Yes","Yes","Yes","accented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",149.902694,"Pause","Pause",1.63032335609887,"LowFreq","debatable-primary"
"1456",4338,"unnoteworthy","Experiment_1_participant_17",1339,"Participant_17_154.TextGrid","N","N","Unaccented","Viktoria",62,0.8267271353,4,9,0.1379273068,"V","V",0.0674325667,"O","V",0.1308312211,0,0,3.733663943,"GlottalStop",0.0746870748,10.8863004681,0.2800469484,0.5466801869,0.2800469484,0.7520400605,0.2053598735,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,661.54,535.85,20,"Female","British English","No","3 years in Cambridge. 2 in Bristol. 3 in Felixstowe. 8 in Bradford. 2 in Abingdon","Basic French","No","2nd year Natural Sciences (Chemistry and materials)","Cambridge","No","No","No","No","No","unaccented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",137.9273068,"No Pause","No Pause",2.41050082101618,"LowFreq","debatable-primary"
"1457",4339,"unnoteworthy","Experiment_1_participant_18",1559,"Participant_18_209.TextGrid","N","N","Accented","Simon",123,0.7980243134,4,8,0.1662681872,"V","V",0.0948351539,"@U","V",0.1679901333,0.2574703956,0,4.440066882,"NoGlottalStop",0,10.0247572228,0.2611033411,0.5369209723,0.2611033411,0.7980243134,0.2611033411,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",2,1053.82,889.01,21,"female","british","no","lincolnshire","german - medium. dutch - basic","yes - 5 years - basic","marine biology - 2","anglia ruskin","no","no","no","no","no","unaccented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",166.2681872,"Pause","No Pause",2.02699649333796,"LowFreq","debatable-primary"
"1458",4340,"unnoteworthy","Experiment_1_participant_4",4522,"Participant_4_148.TextGrid","N","N","Accented","Viktoria",55,0.9544897959,4,7,0.1436445538,"V","V",0.1622440821,"O","V",0.1679662393,0,0.1144167297,2.0293089841,"NoGlottalStop",0,7.3337609579,0.305888636,0.64860116,0.305888636,0.9544897959,0.305888636,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,827.78,687.64,29,"MALE","BRITISH","N/A","SPRATTON. NORTHAMPTONSHIRE","BASIC FRENCH AND GERMAN","KNOWLEDGE FROM BIOMEDICAL TERMS","BIOMEDICAL SCIENCE YEAR 2","ANGLIA RUSKIN","NO","NO","NO","NO","NO","accented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",143.6445538,"No Pause","Pause",1.97111432085538,"LowFreq","debatable-primary"
"1459",4341,"unnoteworthy","Experiment_1_participant_30",3827,"Participant_30_212.TextGrid","N","N","Unaccented","Viktoria",127,0.7846810679,4,8,0.1552170356,"V","V",0.0686023852,"O","V",0.1092853895,0.0556763786,0,3.2536507937,"NoGlottalStop",0,10.1952249479,0.2238194207,0.5608616472,0.2238194207,0.7846810679,0.2238194207,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,658.03,536.12,18,"Female","British English","N/A","North London","Proficient French and German. Medium proficient Spanish","No","MML- Year 1","Cambridge University","No","No","No","No","No","unaccented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",155.2170356,"Pause","No Pause",2.76612352420443,"LowFreq","debatable-primary"
"1460",4342,"unnoteworthy","Experiment_1_participant_15",1043,"Participant_15_265.TextGrid","N","N","Unaccented","Simon",185,0.6225460428,4,8,0.0984119097,"V","V",0.0683129252,"@U","V",0.1265959458,0,0,2.7954192756,"NoGlottalStop",0,12.8504551469,0.1667248349,0.4558212079,0.1667248349,0.6225460428,0.1667248349,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,905.94,743.31,57,"female","British English","No","South East England","French - proficient. Italian - proficient. German - medium proficient","No","MA in Translation. 3rd year","Bristol","No","No","No","No","No","unaccented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",98.4119097,"No Pause","No Pause",3.21955281576438,"LowFreq","debatable-primary"
"1461",4343,"unnoteworthy","Experiment_1_participant_10",138,"Participant_10_315.TextGrid","N","N","Unaccented","Yannick",241,0.8303338372,4,8,0.1549114112,"V","V",0.0774198762,"O","V",0.1096555062,0.0603628118,0.0977527625,3.2598318813,"NoGlottalStop",0,9.6346790185,0.2323312874,0.5980025498,0.2323312874,0.8303338372,0.2323312874,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,1125.85,875.1,19,"Male","British English","No","England","Basic French","Yes. self study. minute proficiency","English Language and English Language Teaching. 1 ","Anglia Ruskin University","Studying now. 2 weeks","Studying now","Studying now","Studying now","Studying now","unaccented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",154.9114112,"Pause","Pause",2.76087857525059,"LowFreq","debatable-primary"
"1462",4344,"unnoteworthy","Experiment_1_participant_14",763,"Participant_14_119.TextGrid","N","N","Unaccented","Lara",23,0.7820531401,4,7,0.1416719155,"V","V",0.1077168211,"o","V",0.1407785145,0.0694729019,0,4.5405980803,"NoGlottalStop",0,8.9507984063,0.2493887366,0.5326644035,0.2493887366,0.7820531401,0.2493887366,"n#nV","un",1,1,0,"noteworthy",1,269,4,"debatable","primary","transparent","word",1,1222.05,990.78,19,"Female","English","No","Maidenhead. Berskire. England","None","No","English Language and Linguistics Second Year","Anglia Ruskin University ","Yes for two years while at university ","Yes","Yes","Yes","Yes","unaccented","Experiment_1",0,5.59471137960184,0,0.00371747211895911,-5.59471137960184,NA,NA,NA,NA,NA,NA,"n",1,"word",141.6719155,"Pause","No Pause",1.98211773886082,"LowFreq","debatable-primary"
